,chunk_name,Recording_ID,English_name,Genus,Specific_epithet
1669,archive\chunks\Athene-noctua-361752_1.mp3,361752,Little Owl,Athene,noctua
1670,archive\chunks\Athene-noctua-385235_0.mp3,385235,Little Owl,Athene,noctua
1671,archive\chunks\Athene-noctua-385235_1.mp3,385235,Little Owl,Athene,noctua
1672,archive\chunks\Athene-noctua-385239_0.mp3,385239,Little Owl,Athene,noctua
1673,archive\chunks\Athene-noctua-385240_0.mp3,385240,Little Owl,Athene,noctua
1674,archive\chunks\Athene-noctua-402735_0.mp3,402735,Little Owl,Athene,noctua
1675,archive\chunks\Athene-noctua-402735_1.mp3,402735,Little Owl,Athene,noctua
1676,archive\chunks\Athene-noctua-402735_2.mp3,402735,Little Owl,Athene,noctua
1677,archive\chunks\Athene-noctua-402735_3.mp3,402735,Little Owl,Athene,noctua
1678,archive\chunks\Athene-noctua-418700_0.mp3,418700,Little Owl,Athene,noctua
1679,archive\chunks\Athene-noctua-418700_1.mp3,418700,Little Owl,Athene,noctua
1680,archive\chunks\Athene-noctua-535386_0.mp3,535386,Little Owl,Athene,noctua
1681,archive\chunks\Athene-noctua-535386_1.mp3,535386,Little Owl,Athene,noctua
1682,archive\chunks\Athene-noctua-535386_2.mp3,535386,Little Owl,Athene,noctua
1683,archive\chunks\Athene-noctua-535386_3.mp3,535386,Little Owl,Athene,noctua
1684,archive\chunks\Athene-noctua-535386_4.mp3,535386,Little Owl,Athene,noctua
1685,archive\chunks\Athene-noctua-535386_5.mp3,535386,Little Owl,Athene,noctua
1686,archive\chunks\Athene-noctua-535386_6.mp3,535386,Little Owl,Athene,noctua
1687,archive\chunks\Athene-noctua-535386_7.mp3,535386,Little Owl,Athene,noctua
1688,archive\chunks\Athene-noctua-535386_8.mp3,535386,Little Owl,Athene,noctua
1689,archive\chunks\Athene-noctua-535386_9.mp3,535386,Little Owl,Athene,noctua
1690,archive\chunks\Athene-noctua-535386_10.mp3,535386,Little Owl,Athene,noctua
1691,archive\chunks\Athene-noctua-535386_11.mp3,535386,Little Owl,Athene,noctua
1692,archive\chunks\Athene-noctua-535386_12.mp3,535386,Little Owl,Athene,noctua
1693,archive\chunks\Athene-noctua-535386_13.mp3,535386,Little Owl,Athene,noctua
1694,archive\chunks\Athene-noctua-535386_14.mp3,535386,Little Owl,Athene,noctua
1695,archive\chunks\Athene-noctua-535386_15.mp3,535386,Little Owl,Athene,noctua
1696,archive\chunks\Athene-noctua-535386_16.mp3,535386,Little Owl,Athene,noctua
1697,archive\chunks\Athene-noctua-535386_17.mp3,535386,Little Owl,Athene,noctua
1698,archive\chunks\Athene-noctua-535386_18.mp3,535386,Little Owl,Athene,noctua
1699,archive\chunks\Athene-noctua-535386_19.mp3,535386,Little Owl,Athene,noctua
1700,archive\chunks\Athene-noctua-535386_20.mp3,535386,Little Owl,Athene,noctua
1701,archive\chunks\Athene-noctua-535386_21.mp3,535386,Little Owl,Athene,noctua
1702,archive\chunks\Athene-noctua-535386_22.mp3,535386,Little Owl,Athene,noctua
1703,archive\chunks\Athene-noctua-535386_23.mp3,535386,Little Owl,Athene,noctua
1704,archive\chunks\Athene-noctua-535386_24.mp3,535386,Little Owl,Athene,noctua
1705,archive\chunks\Athene-noctua-535386_25.mp3,535386,Little Owl,Athene,noctua
1706,archive\chunks\Athene-noctua-535386_26.mp3,535386,Little Owl,Athene,noctua
1707,archive\chunks\Athene-noctua-535628_0.mp3,535628,Little Owl,Athene,noctua
1708,archive\chunks\Athene-noctua-535628_1.mp3,535628,Little Owl,Athene,noctua
1709,archive\chunks\Athene-noctua-535628_2.mp3,535628,Little Owl,Athene,noctua
1710,archive\chunks\Athene-noctua-535628_3.mp3,535628,Little Owl,Athene,noctua
1711,archive\chunks\Athene-noctua-535628_4.mp3,535628,Little Owl,Athene,noctua
1712,archive\chunks\Athene-noctua-535628_5.mp3,535628,Little Owl,Athene,noctua
1713,archive\chunks\Athene-noctua-535628_6.mp3,535628,Little Owl,Athene,noctua
1714,archive\chunks\Athene-noctua-535628_7.mp3,535628,Little Owl,Athene,noctua
1715,archive\chunks\Athene-noctua-535628_8.mp3,535628,Little Owl,Athene,noctua
1716,archive\chunks\Bubo-bubo-113954_0.mp3,113954,Eurasian Eagle-Owl,Bubo,bubo
1717,archive\chunks\Bubo-bubo-125357_0.mp3,125357,Eurasian Eagle-Owl,Bubo,bubo
1718,archive\chunks\Bubo-bubo-125799_0.mp3,125799,Eurasian Eagle-Owl,Bubo,bubo
1719,archive\chunks\Bubo-bubo-125799_1.mp3,125799,Eurasian Eagle-Owl,Bubo,bubo
1720,archive\chunks\Bubo-bubo-130672_0.mp3,130672,Eurasian Eagle-Owl,Bubo,bubo
1721,archive\chunks\Bubo-bubo-162795_0.mp3,162795,Eurasian Eagle-Owl,Bubo,bubo
1722,archive\chunks\Bubo-bubo-162795_1.mp3,162795,Eurasian Eagle-Owl,Bubo,bubo
1723,archive\chunks\Bubo-bubo-162795_2.mp3,162795,Eurasian Eagle-Owl,Bubo,bubo
1724,archive\chunks\Bubo-bubo-162795_3.mp3,162795,Eurasian Eagle-Owl,Bubo,bubo
1725,archive\chunks\Bubo-bubo-162795_4.mp3,162795,Eurasian Eagle-Owl,Bubo,bubo
1726,archive\chunks\Bubo-bubo-162795_5.mp3,162795,Eurasian Eagle-Owl,Bubo,bubo
1727,archive\chunks\Bubo-bubo-166686_0.mp3,166686,Eurasian Eagle-Owl,Bubo,bubo
1728,archive\chunks\Bubo-bubo-167701_0.mp3,167701,Eurasian Eagle-Owl,Bubo,bubo
1729,archive\chunks\Bubo-bubo-186644_0.mp3,186644,Eurasian Eagle-Owl,Bubo,bubo
1730,archive\chunks\Bubo-bubo-186644_1.mp3,186644,Eurasian Eagle-Owl,Bubo,bubo
1731,archive\chunks\Bubo-bubo-186644_2.mp3,186644,Eurasian Eagle-Owl,Bubo,bubo
1732,archive\chunks\Bubo-bubo-186644_3.mp3,186644,Eurasian Eagle-Owl,Bubo,bubo
1733,archive\chunks\Bubo-bubo-207070_0.mp3,207070,Eurasian Eagle-Owl,Bubo,bubo
1734,archive\chunks\Bubo-bubo-207070_1.mp3,207070,Eurasian Eagle-Owl,Bubo,bubo
1735,archive\chunks\Bubo-bubo-207070_2.mp3,207070,Eurasian Eagle-Owl,Bubo,bubo
1736,archive\chunks\Bubo-bubo-239710_0.mp3,239710,Eurasian Eagle-Owl,Bubo,bubo
1737,archive\chunks\Bubo-bubo-239710_1.mp3,239710,Eurasian Eagle-Owl,Bubo,bubo
1738,archive\chunks\Bubo-bubo-239710_2.mp3,239710,Eurasian Eagle-Owl,Bubo,bubo
1739,archive\chunks\Bubo-bubo-239710_3.mp3,239710,Eurasian Eagle-Owl,Bubo,bubo
1740,archive\chunks\Bubo-bubo-239710_4.mp3,239710,Eurasian Eagle-Owl,Bubo,bubo
1741,archive\chunks\Bubo-bubo-297798_0.mp3,297798,Eurasian Eagle-Owl,Bubo,bubo
1742,archive\chunks\Bubo-bubo-297798_1.mp3,297798,Eurasian Eagle-Owl,Bubo,bubo
1743,archive\chunks\Bubo-bubo-344565_0.mp3,344565,Eurasian Eagle-Owl,Bubo,bubo
1744,archive\chunks\Bubo-bubo-344565_1.mp3,344565,Eurasian Eagle-Owl,Bubo,bubo
1745,archive\chunks\Bubo-bubo-344565_2.mp3,344565,Eurasian Eagle-Owl,Bubo,bubo
1746,archive\chunks\Bubo-bubo-344570_0.mp3,344570,Eurasian Eagle-Owl,Bubo,bubo
1747,archive\chunks\Bubo-bubo-344570_1.mp3,344570,Eurasian Eagle-Owl,Bubo,bubo
1748,archive\chunks\Bubo-bubo-344570_2.mp3,344570,Eurasian Eagle-Owl,Bubo,bubo
1749,archive\chunks\Bubo-bubo-345648_0.mp3,345648,Eurasian Eagle-Owl,Bubo,bubo
1750,archive\chunks\Bubo-bubo-345648_1.mp3,345648,Eurasian Eagle-Owl,Bubo,bubo
1751,archive\chunks\Bubo-bubo-345648_2.mp3,345648,Eurasian Eagle-Owl,Bubo,bubo
1752,archive\chunks\Bubo-bubo-345648_3.mp3,345648,Eurasian Eagle-Owl,Bubo,bubo
1753,archive\chunks\Bubo-bubo-345648_4.mp3,345648,Eurasian Eagle-Owl,Bubo,bubo
1754,archive\chunks\Bubo-bubo-345650_0.mp3,345650,Eurasian Eagle-Owl,Bubo,bubo
1755,archive\chunks\Bubo-bubo-345652_0.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1756,archive\chunks\Bubo-bubo-345652_1.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1757,archive\chunks\Bubo-bubo-345652_2.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1758,archive\chunks\Bubo-bubo-345652_3.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1759,archive\chunks\Bubo-bubo-345652_4.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1760,archive\chunks\Bubo-bubo-345652_5.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1761,archive\chunks\Bubo-bubo-345652_6.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1762,archive\chunks\Bubo-bubo-345652_7.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1763,archive\chunks\Bubo-bubo-345652_8.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1764,archive\chunks\Bubo-bubo-345652_9.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1765,archive\chunks\Bubo-bubo-345652_10.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1766,archive\chunks\Bubo-bubo-345652_11.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1767,archive\chunks\Bubo-bubo-345652_12.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1768,archive\chunks\Bubo-bubo-345652_13.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1769,archive\chunks\Bubo-bubo-345652_14.mp3,345652,Eurasian Eagle-Owl,Bubo,bubo
1770,archive\chunks\Bubo-bubo-345653_0.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1771,archive\chunks\Bubo-bubo-345653_1.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1772,archive\chunks\Bubo-bubo-345653_2.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1773,archive\chunks\Bubo-bubo-345653_3.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1774,archive\chunks\Bubo-bubo-345653_4.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1775,archive\chunks\Bubo-bubo-345653_5.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1776,archive\chunks\Bubo-bubo-345653_6.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1777,archive\chunks\Bubo-bubo-345653_7.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1778,archive\chunks\Bubo-bubo-345653_8.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1779,archive\chunks\Bubo-bubo-345653_9.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1780,archive\chunks\Bubo-bubo-345653_10.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1781,archive\chunks\Bubo-bubo-345653_11.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1782,archive\chunks\Bubo-bubo-345653_12.mp3,345653,Eurasian Eagle-Owl,Bubo,bubo
1783,archive\chunks\Bubo-bubo-346535_0.mp3,346535,Eurasian Eagle-Owl,Bubo,bubo
1784,archive\chunks\Bubo-bubo-346535_1.mp3,346535,Eurasian Eagle-Owl,Bubo,bubo
1785,archive\chunks\Bubo-bubo-348865_0.mp3,348865,Eurasian Eagle-Owl,Bubo,bubo
1786,archive\chunks\Bubo-bubo-348865_1.mp3,348865,Eurasian Eagle-Owl,Bubo,bubo
1787,archive\chunks\Bubo-bubo-356182_0.mp3,356182,Eurasian Eagle-Owl,Bubo,bubo
1788,archive\chunks\Bubo-bubo-356182_1.mp3,356182,Eurasian Eagle-Owl,Bubo,bubo
1789,archive\chunks\Bubo-bubo-358292_0.mp3,358292,Eurasian Eagle-Owl,Bubo,bubo
1790,archive\chunks\Bubo-bubo-360590_0.mp3,360590,Eurasian Eagle-Owl,Bubo,bubo
1791,archive\chunks\Bubo-bubo-366024_0.mp3,366024,Eurasian Eagle-Owl,Bubo,bubo
1792,archive\chunks\Bubo-bubo-366024_1.mp3,366024,Eurasian Eagle-Owl,Bubo,bubo
1793,archive\chunks\Bubo-bubo-366026_0.mp3,366026,Eurasian Eagle-Owl,Bubo,bubo
1794,archive\chunks\Bubo-bubo-366026_1.mp3,366026,Eurasian Eagle-Owl,Bubo,bubo
1795,archive\chunks\Bubo-bubo-366026_2.mp3,366026,Eurasian Eagle-Owl,Bubo,bubo
1796,archive\chunks\Bubo-bubo-366026_3.mp3,366026,Eurasian Eagle-Owl,Bubo,bubo
1797,archive\chunks\Bubo-bubo-366026_4.mp3,366026,Eurasian Eagle-Owl,Bubo,bubo
1798,archive\chunks\Bubo-bubo-383829_0.mp3,383829,Eurasian Eagle-Owl,Bubo,bubo
1799,archive\chunks\Bubo-bubo-383829_1.mp3,383829,Eurasian Eagle-Owl,Bubo,bubo
1800,archive\chunks\Bubo-bubo-383829_2.mp3,383829,Eurasian Eagle-Owl,Bubo,bubo
1801,archive\chunks\Bubo-bubo-399487_0.mp3,399487,Eurasian Eagle-Owl,Bubo,bubo
1802,archive\chunks\Bubo-bubo-400925_0.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1803,archive\chunks\Bubo-bubo-400925_1.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1804,archive\chunks\Bubo-bubo-400925_2.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1805,archive\chunks\Bubo-bubo-400925_3.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1806,archive\chunks\Bubo-bubo-400925_4.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1807,archive\chunks\Bubo-bubo-400925_5.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1808,archive\chunks\Bubo-bubo-400925_6.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1809,archive\chunks\Bubo-bubo-400925_7.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1810,archive\chunks\Bubo-bubo-400925_8.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1811,archive\chunks\Bubo-bubo-400925_9.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1812,archive\chunks\Bubo-bubo-400925_10.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1813,archive\chunks\Bubo-bubo-400925_11.mp3,400925,Eurasian Eagle-Owl,Bubo,bubo
1814,archive\chunks\Bubo-bubo-406741_0.mp3,406741,Eurasian Eagle-Owl,Bubo,bubo
1815,archive\chunks\Bubo-bubo-406741_1.mp3,406741,Eurasian Eagle-Owl,Bubo,bubo
1816,archive\chunks\Bubo-bubo-406741_2.mp3,406741,Eurasian Eagle-Owl,Bubo,bubo
1817,archive\chunks\Bubo-bubo-406741_3.mp3,406741,Eurasian Eagle-Owl,Bubo,bubo
1818,archive\chunks\Bubo-bubo-406741_4.mp3,406741,Eurasian Eagle-Owl,Bubo,bubo
1819,archive\chunks\Bubo-bubo-406741_5.mp3,406741,Eurasian Eagle-Owl,Bubo,bubo
1820,archive\chunks\Bubo-bubo-406741_6.mp3,406741,Eurasian Eagle-Owl,Bubo,bubo
1821,archive\chunks\Bubo-bubo-406741_7.mp3,406741,Eurasian Eagle-Owl,Bubo,bubo
1822,archive\chunks\Bubo-bubo-409973_0.mp3,409973,Eurasian Eagle-Owl,Bubo,bubo
1823,archive\chunks\Bubo-bubo-409973_1.mp3,409973,Eurasian Eagle-Owl,Bubo,bubo
1824,archive\chunks\Bubo-bubo-409973_2.mp3,409973,Eurasian Eagle-Owl,Bubo,bubo
1825,archive\chunks\Bubo-bubo-409975_0.mp3,409975,Eurasian Eagle-Owl,Bubo,bubo
1826,archive\chunks\Bubo-bubo-409975_1.mp3,409975,Eurasian Eagle-Owl,Bubo,bubo
1827,archive\chunks\Bubo-bubo-409975_2.mp3,409975,Eurasian Eagle-Owl,Bubo,bubo
1828,archive\chunks\Bubo-bubo-409975_3.mp3,409975,Eurasian Eagle-Owl,Bubo,bubo
1829,archive\chunks\Bubo-bubo-459969_0.mp3,459969,Eurasian Eagle-Owl,Bubo,bubo
1830,archive\chunks\Bubo-bubo-459969_1.mp3,459969,Eurasian Eagle-Owl,Bubo,bubo
1831,archive\chunks\Bubo-bubo-459969_2.mp3,459969,Eurasian Eagle-Owl,Bubo,bubo
1832,archive\chunks\Bubo-bubo-459974_0.mp3,459974,Eurasian Eagle-Owl,Bubo,bubo
1833,archive\chunks\Bubo-bubo-459974_1.mp3,459974,Eurasian Eagle-Owl,Bubo,bubo
1834,archive\chunks\Bubo-bubo-459974_2.mp3,459974,Eurasian Eagle-Owl,Bubo,bubo
1835,archive\chunks\Bubo-bubo-459974_3.mp3,459974,Eurasian Eagle-Owl,Bubo,bubo
1836,archive\chunks\Bubo-bubo-459974_4.mp3,459974,Eurasian Eagle-Owl,Bubo,bubo
1837,archive\chunks\Bubo-bubo-459974_5.mp3,459974,Eurasian Eagle-Owl,Bubo,bubo
1838,archive\chunks\Bubo-bubo-461798_0.mp3,461798,Eurasian Eagle-Owl,Bubo,bubo
1839,archive\chunks\Bubo-bubo-461798_1.mp3,461798,Eurasian Eagle-Owl,Bubo,bubo
1840,archive\chunks\Bubo-bubo-506563_0.mp3,506563,Eurasian Eagle-Owl,Bubo,bubo
1841,archive\chunks\Bubo-bubo-506563_1.mp3,506563,Eurasian Eagle-Owl,Bubo,bubo
1842,archive\chunks\Bubo-bubo-517577_0.mp3,517577,Eurasian Eagle-Owl,Bubo,bubo
1843,archive\chunks\Bubo-bubo-517577_1.mp3,517577,Eurasian Eagle-Owl,Bubo,bubo
1844,archive\chunks\Bubo-bubo-517582_0.mp3,517582,Eurasian Eagle-Owl,Bubo,bubo
1845,archive\chunks\Bubo-bubo-517582_1.mp3,517582,Eurasian Eagle-Owl,Bubo,bubo
1846,archive\chunks\Bubo-bubo-517582_2.mp3,517582,Eurasian Eagle-Owl,Bubo,bubo
1847,archive\chunks\Bubo-bubo-517584_0.mp3,517584,Eurasian Eagle-Owl,Bubo,bubo
1848,archive\chunks\Bubo-bubo-517584_1.mp3,517584,Eurasian Eagle-Owl,Bubo,bubo
1849,archive\chunks\Bubo-bubo-517584_2.mp3,517584,Eurasian Eagle-Owl,Bubo,bubo
1850,archive\chunks\Bubo-bubo-517584_3.mp3,517584,Eurasian Eagle-Owl,Bubo,bubo
1851,archive\chunks\Bubo-bubo-517584_4.mp3,517584,Eurasian Eagle-Owl,Bubo,bubo
1852,archive\chunks\Bubo-bubo-517584_5.mp3,517584,Eurasian Eagle-Owl,Bubo,bubo
1853,archive\chunks\Bubo-bubo-519881_0.mp3,519881,Eurasian Eagle-Owl,Bubo,bubo
1854,archive\chunks\Bubo-bubo-519881_1.mp3,519881,Eurasian Eagle-Owl,Bubo,bubo
1855,archive\chunks\Bubo-bubo-519881_2.mp3,519881,Eurasian Eagle-Owl,Bubo,bubo
1856,archive\chunks\Bubo-bubo-520040_0.mp3,520040,Eurasian Eagle-Owl,Bubo,bubo
1857,archive\chunks\Bubo-bubo-520040_1.mp3,520040,Eurasian Eagle-Owl,Bubo,bubo
1858,archive\chunks\Bubo-bubo-521237_0.mp3,521237,Eurasian Eagle-Owl,Bubo,bubo
1859,archive\chunks\Bubo-bubo-522351_0.mp3,522351,Eurasian Eagle-Owl,Bubo,bubo
1860,archive\chunks\Bubo-bubo-522407_0.mp3,522407,Eurasian Eagle-Owl,Bubo,bubo
1861,archive\chunks\Bubo-bubo-534612_0.mp3,534612,Eurasian Eagle-Owl,Bubo,bubo
1862,archive\chunks\Caprimulgus-europaeus-133260_0.mp3,133260,European Nightjar,Caprimulgus,europaeus
1863,archive\chunks\Caprimulgus-europaeus-133260_1.mp3,133260,European Nightjar,Caprimulgus,europaeus
1864,archive\chunks\Caprimulgus-europaeus-133261_0.mp3,133261,European Nightjar,Caprimulgus,europaeus
1865,archive\chunks\Caprimulgus-europaeus-136062_0.mp3,136062,European Nightjar,Caprimulgus,europaeus
1866,archive\chunks\Caprimulgus-europaeus-136062_1.mp3,136062,European Nightjar,Caprimulgus,europaeus
1867,archive\chunks\Caprimulgus-europaeus-138643_0.mp3,138643,European Nightjar,Caprimulgus,europaeus
1868,archive\chunks\Caprimulgus-europaeus-138643_1.mp3,138643,European Nightjar,Caprimulgus,europaeus
1869,archive\chunks\Caprimulgus-europaeus-138643_2.mp3,138643,European Nightjar,Caprimulgus,europaeus
1870,archive\chunks\Caprimulgus-europaeus-138643_3.mp3,138643,European Nightjar,Caprimulgus,europaeus
1871,archive\chunks\Caprimulgus-europaeus-144091_0.mp3,144091,European Nightjar,Caprimulgus,europaeus
1872,archive\chunks\Caprimulgus-europaeus-144594_0.mp3,144594,European Nightjar,Caprimulgus,europaeus
1873,archive\chunks\Caprimulgus-europaeus-144594_1.mp3,144594,European Nightjar,Caprimulgus,europaeus
1874,archive\chunks\Caprimulgus-europaeus-144594_2.mp3,144594,European Nightjar,Caprimulgus,europaeus
1875,archive\chunks\Caprimulgus-europaeus-144595_0.mp3,144595,European Nightjar,Caprimulgus,europaeus
1876,archive\chunks\Caprimulgus-europaeus-144595_1.mp3,144595,European Nightjar,Caprimulgus,europaeus
1877,archive\chunks\Caprimulgus-europaeus-144595_2.mp3,144595,European Nightjar,Caprimulgus,europaeus
1878,archive\chunks\Caprimulgus-europaeus-144595_3.mp3,144595,European Nightjar,Caprimulgus,europaeus
1879,archive\chunks\Caprimulgus-europaeus-156388_0.mp3,156388,European Nightjar,Caprimulgus,europaeus
1880,archive\chunks\Caprimulgus-europaeus-181314_0.mp3,181314,European Nightjar,Caprimulgus,europaeus
1881,archive\chunks\Caprimulgus-europaeus-184786_0.mp3,184786,European Nightjar,Caprimulgus,europaeus
1882,archive\chunks\Caprimulgus-europaeus-184786_1.mp3,184786,European Nightjar,Caprimulgus,europaeus
1883,archive\chunks\Caprimulgus-europaeus-184786_2.mp3,184786,European Nightjar,Caprimulgus,europaeus
1884,archive\chunks\Caprimulgus-europaeus-184786_3.mp3,184786,European Nightjar,Caprimulgus,europaeus
1885,archive\chunks\Caprimulgus-europaeus-184786_4.mp3,184786,European Nightjar,Caprimulgus,europaeus
1886,archive\chunks\Caprimulgus-europaeus-184786_5.mp3,184786,European Nightjar,Caprimulgus,europaeus
1887,archive\chunks\Caprimulgus-europaeus-184786_6.mp3,184786,European Nightjar,Caprimulgus,europaeus
1888,archive\chunks\Caprimulgus-europaeus-192072_0.mp3,192072,European Nightjar,Caprimulgus,europaeus
1889,archive\chunks\Caprimulgus-europaeus-192072_1.mp3,192072,European Nightjar,Caprimulgus,europaeus
1890,archive\chunks\Caprimulgus-europaeus-192072_2.mp3,192072,European Nightjar,Caprimulgus,europaeus
1891,archive\chunks\Caprimulgus-europaeus-192072_3.mp3,192072,European Nightjar,Caprimulgus,europaeus
1892,archive\chunks\Caprimulgus-europaeus-192072_4.mp3,192072,European Nightjar,Caprimulgus,europaeus
1893,archive\chunks\Caprimulgus-europaeus-192072_5.mp3,192072,European Nightjar,Caprimulgus,europaeus
1894,archive\chunks\Caprimulgus-europaeus-192072_6.mp3,192072,European Nightjar,Caprimulgus,europaeus
1895,archive\chunks\Caprimulgus-europaeus-192072_7.mp3,192072,European Nightjar,Caprimulgus,europaeus
1896,archive\chunks\Caprimulgus-europaeus-192072_8.mp3,192072,European Nightjar,Caprimulgus,europaeus
1897,archive\chunks\Caprimulgus-europaeus-192072_9.mp3,192072,European Nightjar,Caprimulgus,europaeus
1898,archive\chunks\Caprimulgus-europaeus-192072_10.mp3,192072,European Nightjar,Caprimulgus,europaeus
1899,archive\chunks\Caprimulgus-europaeus-193359_0.mp3,193359,European Nightjar,Caprimulgus,europaeus
1900,archive\chunks\Caprimulgus-europaeus-197153_0.mp3,197153,European Nightjar,Caprimulgus,europaeus
1901,archive\chunks\Caprimulgus-europaeus-197153_1.mp3,197153,European Nightjar,Caprimulgus,europaeus
1902,archive\chunks\Caprimulgus-europaeus-197153_2.mp3,197153,European Nightjar,Caprimulgus,europaeus
1903,archive\chunks\Caprimulgus-europaeus-197156_0.mp3,197156,European Nightjar,Caprimulgus,europaeus
1904,archive\chunks\Caprimulgus-europaeus-197156_1.mp3,197156,European Nightjar,Caprimulgus,europaeus
1905,archive\chunks\Caprimulgus-europaeus-197156_2.mp3,197156,European Nightjar,Caprimulgus,europaeus
1906,archive\chunks\Caprimulgus-europaeus-197156_3.mp3,197156,European Nightjar,Caprimulgus,europaeus
1907,archive\chunks\Caprimulgus-europaeus-197156_4.mp3,197156,European Nightjar,Caprimulgus,europaeus
1908,archive\chunks\Caprimulgus-europaeus-197156_5.mp3,197156,European Nightjar,Caprimulgus,europaeus
1909,archive\chunks\Caprimulgus-europaeus-197156_6.mp3,197156,European Nightjar,Caprimulgus,europaeus
1910,archive\chunks\Caprimulgus-europaeus-243797_0.mp3,243797,European Nightjar,Caprimulgus,europaeus
1911,archive\chunks\Caprimulgus-europaeus-243797_1.mp3,243797,European Nightjar,Caprimulgus,europaeus
